"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FTXH","First Trust Nasdaq Pharmaceuticals ETF","21.0013","$6.3M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxh",
"FTXD","First Trust Nasdaq Retail ETF","22.46","$7.86M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxd",
"FTXL","First Trust Nasdaq Semiconductor ETF","31.6242","$30.04M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxl",
"TDIV","First Trust NASDAQ Technology Dividend Index Fund","38.49","$972.06M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tdiv",
"FTXR","First Trust Nasdaq Transportation ETF","23.48","$7.04M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxr",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","66.11","$756.96M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","54.69","$95.71M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100- Technology Index Fund","83.46","$2.37B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qtec",
"FPL","First Trust New Opportunities MLP & Energy Fund","9.14","$234.9M","2014","n/a","n/a","https://www.nasdaq.com/symbol/fpl",
"AIRR","First Trust RBA American Industrial Renaissance ETF","25.46","$75.11M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/airr",
"RDVY","First Trust Rising Dividend Achievers ETF","30.54","$751.28M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rdvy",
"RFAP","First Trust RiverFront Dynamic Asia Pacific ETF","49.67","$34.77M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfap",
"RFDI","First Trust RiverFront Dynamic Developed International ETF","55.9645","$324.59M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfdi",
"RFEM","First Trust RiverFront Dynamic Emerging Markets ETF","60.75","$100.24M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfem",
"RFEU","First Trust RiverFront Dynamic Europe ETF","58.27","$58.27M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfeu",
"FID","First Trust S&P International Dividend Aristocrats ETF","16.96","$13.57M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fid",
"FIV","First Trust Senior Floating Rate 2022 Target Term Fund","8.85","$317.11M","2016","n/a","n/a","https://www.nasdaq.com/symbol/fiv",
"FCT","First Trust Senior Floating Rate Income Fund II","11.98","$319.83M","2004","n/a","n/a","https://www.nasdaq.com/symbol/fct",
"FTSL","First Trust Senior Loan Fund ETF","47.45","$1.64B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftsl",
"FYX","First Trust Small Cap Core AlphaDEX Fund","60.57","$593.59M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyx",
"FYC","First Trust Small Cap Growth AlphaDEX Fund","46.27","$289.19M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyc",
"RNSC","First Trust Small Cap US Equity Select ETF","20.6","$6.18M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnsc",
