"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"HOLI","Hollysys Automation Technologies, Ltd.","18.9","$1.14B","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/holi",
"HOLX","Hologic, Inc.","49.21","$13.19B","1990","Health Care","Medical Electronics","https://www.nasdaq.com/symbol/holx",
"HBCP","Home Bancorp, Inc.","35.89","$340M","n/a","Finance","Banks","https://www.nasdaq.com/symbol/hbcp",
"HOMB","Home BancShares, Inc.","18.77","$3.15B","2006","Finance","Major Banks","https://www.nasdaq.com/symbol/homb",
"HD","Home Depot, Inc. (The)","211.25","$232.95B","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/hd",
"HFBL","Home Federal Bancorp, Inc. of Louisiana","33.16","$61.35M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/hfbl",
"HMST","HomeStreet, Inc.","30.53","$823.33M","2012","Finance","Major Banks","https://www.nasdaq.com/symbol/hmst",
"HTBI","HomeTrust Bancshares, Inc.","24.58","$448.28M","2012","Finance","Savings Institutions","https://www.nasdaq.com/symbol/htbi",
"FIXX","Homology Medicines, Inc.","19.22","$838.26M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fixx",
"HMC","Honda Motor Company, Ltd.","25.96","$45.68B","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","176.29","$128.29B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/hon",
"HOFT","Hooker Furniture Corporation","19.95","$235.75M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/hoft",
"HOOK","HOOKIPA Pharma Inc.","7.66","$194.63M","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hook",
"HOPE","Hope Bancorp, Inc.","13.27","$1.68B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hope",
"HFBC","HopFed Bancorp, Inc.","19.29","$128.26M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hfbc",
"HMN","Horace Mann Educators Corporation","41.77","$1.72B","1991","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/hmn",
"HBNC","Horizon Bancorp, Inc.","16.03","$722.2M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hbnc",
"HZN","Horizon Global Corporation","3.89","$98.27M","2015","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/hzn",
"HRZN","Horizon Technology Finance Corporation","11.77","$159.36M","2010","n/a","n/a","https://www.nasdaq.com/symbol/hrzn",
"HTFA","Horizon Technology Finance Corporation","25.67","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/htfa",
"HZNP","Horizon Therapeutics Public Limited Company","24.64","$4.56B","2011","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hznp",
"HRL","Hormel Foods Corporation","41.56","$22.19B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/hrl",
"HOS","Hornbeck Offshore Services","1.28","$48.48M","2004","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/hos",
"HPT","Hospitality Properties Trust","25.25","$4.15B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hpt",
"HST","Host Hotels & Resorts, Inc.","18.65","$13.82B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hst",
"TWNK","Hostess Brands, Inc.","13.82","$1.8B","2015","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/twnk",
"TWNKW","Hostess Brands, Inc.","1.65","n/a","2015","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/twnkw",
"HOTH","Hoth Therapeutics, Inc.","5.87","$56.37M","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hoth",
"HMHC","Houghton Mifflin Harcourt Company","5.41","$671.44M","2013","Consumer Services","Books","https://www.nasdaq.com/symbol/hmhc",
"HLI","Houlihan Lokey, Inc.","45.62","$3.02B","2015","Finance","Investment Managers","https://www.nasdaq.com/symbol/hli",
